ticker,cik,fy,fp,form,filed,end,start,accn,Revenues,NetIncomeLoss,EarningsPerShareBasic,EarningsPerShareDiluted,OperatingIncomeLoss,GrossProfit,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,Assets,Liabilities,StockholdersEquity,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,PaymentsToAcquirePropertyPlantAndEquipment,LongTermDebt,ShortTermInvestments,CostOfRevenue,OperatingExpenses,IncomeTaxExpenseBenefit,AccountsReceivableNetCurrent
ADSK,0000769397,2021,Q3,10-Q,2020-12-04,2019-04-30,2019-02-01,0000769397-20-000040,null,-24200000,0.38,0.37,209200000,2133300000,634000000,null,6179300000,null,-210900000,1774700000,716900000,39200000,1650000000,null,241700000,1924100000,88800000,652300000
ADSK,0000769397,2022,FY,10-K,2022-03-14,2020-01-31,2019-02-01,0000769397-22-000019,null,214500000,0.98,0.96,343000000,2949400000,851100000,null,7279800000,null,-210900000,1772200000,1415100000,53200000,2650000000,null,324900000,2606400000,80300000,643100000
ADSK,0000769397,2022,Q1,10-Q,2021-06-03,2020-04-30,2020-02-01,0000769397-21-000034,null,66500000,0.3,0.3,130600000,803800000,217400000,null,7279800000,null,-139100000,1772200000,327300000,19900000,1650000000,null,81900000,673200000,24000000,643100000
ADSK,0000769397,2022,Q2,10-Q,2021-09-01,2020-04-30,2020-02-01,0000769397-21-000075,null,66500000,0.75,0.74,276700000,1636000000,449900000,null,7279800000,null,-139100000,1772200000,418500000,46700000,1650000000,null,162800000,1359300000,54800000,643100000
ADSK,0000769397,2022,Q3,10-Q,2021-12-03,2020-04-30,2020-02-01,0000769397-21-000094,null,66500000,1.35,1.34,444700000,2504700000,682900000,null,7279800000,null,-139100000,1772200000,779600000,67600000,2650000000,null,246500000,2060000000,78700000,643100000
ADSK,0000769397,2023,FY,10-K,2023-03-14,2021-01-31,2020-02-01,0000769397-23-000036,null,1208000000,5.52,5.44,629000000,3453000000,932000000,null,8607000000,null,-139000000,1528000000,1437000000,91000000,2300000000,null,337000000,2824000000,-661000000,716000000
ADSK,0000769397,2023,Q1,10-Q,2022-06-02,2021-04-30,2021-02-01,0000769397-22-000074,null,156000000,0.71,0.7,134000000,897000000,266000000,null,8607000000,null,965000000,1528000000,336000000,20000000,2650000000,null,92000000,763000000,-25000000,716000000
ADSK,0000769397,2023,Q2,10-Q,2022-08-31,2021-04-30,2021-02-01,0000769397-22-000123,null,156000000,1.23,1.22,282000000,1851000000,543000000,null,8607000000,null,965000000,1528000000,538000000,36000000,2650000000,null,198000000,1569000000,-1000000,716000000
ADSK,0000769397,2023,Q3,10-Q,2022-12-06,2021-04-30,2021-02-01,0000769397-22-000148,null,156000000,1.85,1.84,475000000,2869000000,825000000,null,8607000000,null,965000000,1528000000,809000000,50000000,2650000000,null,306000000,2394000000,50000000,716000000
ADSK,0000769397,2024,FY,10-K,2024-06-10,2022-01-31,2021-02-01,0000769397-24-000090,null,497000000,2.26,2.24,618000000,3968000000,1115000000,null,9438000000,null,965000000,1947000000,1531000000,56000000,2300000000,null,418000000,3350000000,68000000,961000000
ADSK,0000769397,2024,Q1,10-Q,2023-06-01,2022-04-30,2022-02-01,0000769397-23-000110,null,146000000,0.67,0.67,214000000,1053000000,289000000,null,9438000000,null,849000000,1947000000,434000000,12000000,2300000000,null,117000000,839000000,49000000,961000000
ADSK,0000769397,2024,Q2,10-Q,2023-08-29,2022-04-30,2022-02-01,0000769397-23-000159,null,146000000,1.53,1.52,456000000,2171000000,595000000,null,9438000000,null,849000000,1947000000,691000000,23000000,2300000000,null,236000000,1715000000,95000000,961000000
ADSK,0000769397,2024,Q3,10-Q,2023-12-04,2022-04-30,2022-02-01,0000769397-23-000193,null,146000000,2.44,2.43,712000000,3331000000,906000000,null,9438000000,null,849000000,1947000000,1160000000,32000000,2300000000,null,356000000,2619000000,139000000,961000000
ADSK,0000769397,2025,FY,10-K,2025-03-06,2023-01-31,2022-02-01,0000769397-25-000019,null,823000000,3.81,3.78,989000000,4525000000,1219000000,null,9912000000,null,849000000,1892000000,2071000000,40000000,2300000000,null,480000000,3536000000,123000000,876000000
ADSK,0000769397,2025,Q1,10-Q,2024-06-10,2023-04-30,2023-02-01,0000769397-24-000091,null,161000000,0.75,0.75,217000000,1142000000,327000000,null,9912000000,null,1145000000,1892000000,723000000,9000000,2300000000,null,127000000,925000000,60000000,876000000
ADSK,0000769397,2025,Q2,10-Q,2024-09-03,2023-04-30,2023-02-01,0000769397-24-000150,null,161000000,1.79,1.77,479000000,2360000000,682000000,null,9912000000,null,1145000000,1892000000,858000000,16000000,2300000000,null,254000000,1881000000,96000000,876000000
ADSK,0000769397,2025,Q3,10-Q,2024-12-03,2023-04-30,2023-02-01,0000769397-24-000181,null,161000000,2.92,2.89,813000000,3647000000,1021000000,null,9912000000,null,1145000000,1892000000,876000000,21000000,2300000000,null,381000000,2834000000,175000000,876000000
ADSK,0000769397,2026,Q1,10-Q,2025-05-29,2024-04-30,2024-02-01,0000769397-25-000071,null,252000000,1.17,1.16,299000000,1280000000,346000000,null,10833000000,null,1855000000,1599000000,494000000,7000000,2300000000,null,137000000,981000000,57000000,1008000000
ADSK,0000769397,2026,Q2,10-Q,2025-09-02,2024-04-30,2024-02-01,0000769397-25-000117,null,252000000,2.48,2.46,642000000,2645000000,714000000,null,10833000000,null,1855000000,1599000000,706000000,16000000,2500000000,null,277000000,2003000000,127000000,1008000000
