ticker,cik,fy,fp,form,filed,end,start,accn,Revenues,NetIncomeLoss,EarningsPerShareBasic,EarningsPerShareDiluted,OperatingIncomeLoss,GrossProfit,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,Assets,Liabilities,StockholdersEquity,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,PaymentsToAcquirePropertyPlantAndEquipment,LongTermDebt,ShortTermInvestments,CostOfRevenue,OperatingExpenses,IncomeTaxExpenseBenefit,AccountsReceivableNetCurrent
SHOP,0001594805,2024,FY,10-K,2025-02-11,2022-12-31,2022-01-01,0001594805-25-000012,5600000000,-3460000000,-2.73,-2.73,-822000000,2754000000,1503000000,null,11299000000,null,11133000000,1413000000,-136000000,50000000,null,null,null,3576000000,-163000000,null
SHOP,0001594805,2025,Q1,10-Q,2025-05-08,2024-03-31,2024-01-01,0001594805-25-000046,1861000000,-273000000,-0.21,-0.21,86000000,957000000,335000000,null,13924000000,null,9066000000,1498000000,238000000,6000000,null,null,null,871000000,17000000,null
SHOP,0001594805,2025,Q2,10-Q,2025-08-06,2024-06-30,2024-01-01,0001594805-25-000073,3906000000,-102000000,-0.08,-0.08,327000000,2002000000,684000000,null,13924000000,null,9066000000,1498000000,578000000,13000000,null,null,null,1675000000,49000000,null
SHOP,0001594805,2025,Q3,10-Q,2025-11-04,2024-09-30,2024-01-01,0001594805-25-000089,6068000000,726000000,0.56,0.56,610000000,3120000000,1016000000,null,13924000000,null,9066000000,1498000000,1001000000,15000000,null,null,null,2510000000,81000000,null
