ticker,cik,fy,fp,form,filed,end,start,accn,Revenues,NetIncomeLoss,EarningsPerShareBasic,EarningsPerShareDiluted,OperatingIncomeLoss,GrossProfit,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,Assets,Liabilities,StockholdersEquity,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,PaymentsToAcquirePropertyPlantAndEquipment,LongTermDebt,ShortTermInvestments,CostOfRevenue,OperatingExpenses,IncomeTaxExpenseBenefit,AccountsReceivableNetCurrent
MSTR,0001050446,2022,Q2,10-Q,2022-08-02,2021-06-30,2021-01-01,0001564590-22-027479,248253000,-110020000,-42.22,-42.22,-597399000,202666000,58031000,null,3557124000,2578166000,365038000,63356000,76675000,1342000,2155151000,null,null,800065000,-194462000,189280000
MSTR,0001050446,2022,Q3,10-Q,2022-11-01,2021-09-30,2021-01-01,0001564590-22-036073,376247000,-110020000,-45.47,-45.47,-647060000,308341000,86242000,null,3557124000,2578166000,365038000,63356000,90586000,1882000,2155151000,null,null,955401000,-217446000,189280000
MSTR,0001050446,2023,FY,10-K,2024-02-15,2021-12-31,2021-01-01,0000950170-24-015847,510762000,-535480000,-53.44,-53.44,-784527000,418853000,117117000,null,2410272000,2793392000,446192000,43835000,93833000,2706000,2378560000,null,null,1203380000,-275909000,189280000
MSTR,0001050446,2023,Q1,10-Q,2023-05-01,2022-03-31,2022-01-01,0000950170-23-016229,119277000,-130751000,-11.58,-11.58,-169960000,93600000,33523000,null,2410272000,2793392000,978958000,43835000,43682000,641000,2378560000,null,null,263560000,-48023000,189280000
MSTR,0001050446,2023,Q2,10-Q,2023-08-01,2022-06-30,2022-01-01,0000950170-23-036448,241350000,-130751000,-105.64,-105.64,-1088083000,190469000,65313000,null,2410272000,2793392000,978958000,43835000,22863000,1519000,2378560000,null,null,1278552000,88085000,189280000
MSTR,0001050446,2023,Q3,10-Q,2023-11-01,2022-09-30,2022-01-01,0000950170-23-057418,366710000,-130751000,-107.99,-107.99,-1082025000,290444000,95811000,null,2410272000,2793392000,978958000,43835000,21409000,1851000,2378560000,null,null,1372469000,112046000,189280000
MSTR,0001050446,2024,FY,10-K,2025-02-18,2022-12-31,2022-01-01,0000950170-25-021814,499264000,-1469797000,-12.98,-12.98,-1275742000,396275000,127428000,null,4762528000,2597556000,978958000,46817000,3211000,2486000,2182591000,null,null,1672017000,147332000,183815000
MSTR,0001050446,2024,Q1,10-Q,2024-05-01,2023-03-31,2023-01-01,0000950170-24-051230,121915000,461193000,38.97,31.79,-20307000,93974000,31358000,null,4762528000,2597556000,-383120000,46817000,37397000,499000,2182108000,null,null,114281000,-453187000,183815000
MSTR,0001050446,2024,Q2,10-Q,2024-08-06,2023-06-30,2023-01-01,0000950170-24-091778,242315000,461193000,41.18,33.56,-47015000,187253000,60712000,null,4762528000,2597556000,-383120000,46817000,18925000,1138000,2182591000,null,null,234268000,-513483000,183815000
MSTR,0001050446,2024,Q3,10-Q,2024-10-31,2023-09-30,2023-01-01,0000950170-24-119263,371777000,461193000,2.91,2.39,-72262000,290054000,90372000,null,4762528000,2597556000,-383120000,46817000,11528000,2591000,2182591000,null,null,362316000,-403876000,183815000
MSTR,0001050446,2025,Q1,10-Q,2025-05-05,2024-03-31,2024-01-01,0000950170-25-063536,115246000,-53118000,-0.31,-0.31,-203702000,85231000,29183000,null,6351539000,7613701000,2164972000,38117000,28587000,1545000,7191675000,null,null,288933000,-160769000,181203000
MSTR,0001050446,2025,Q2,10-Q,2025-08-05,2024-06-30,2024-01-01,0000950170-25-102209,226688000,-53118000,-0.89,-0.89,-403976000,165738000,59494000,null,7053073000,7613701000,2164972000,38117000,5258000,2268000,7191675000,null,null,569714000,-273256000,181203000
MSTR,0001050446,2025,Q3,10-Q,2025-11-03,2024-09-30,2024-01-01,0001193125-25-262568,342759000,-53118000,-2.71,-2.71,-836558000,247460000,92795000,null,8343581000,7613701000,2164972000,38117000,-35708000,2694000,7191675000,null,null,1084018000,-411760000,181203000
