us-gaap tag
AccountsPayableCurrent
AccountsReceivableNetCurrent
AccruedLiabilitiesCurrent
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax
AccumulatedOtherComprehensiveIncomeLossNetOfTax
AdditionalPaidInCapital
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther
AdvertisingExpense
AllocatedShareBasedCompensationExpense
AmortizationOfIntangibleAssets
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount
AssetImpairmentCharges
Assets
AssetsCurrent
AssetsFairValueDisclosure
AssetsHeldForSaleCurrent
AssetsOfDisposalGroupIncludingDiscontinuedOperation
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent
AvailableForSaleSecurities
AvailableForSaleSecuritiesAmortizedCost
AvailableForSaleSecuritiesCurrent
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveAmortizedCostBasis
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost
BuildingsAndImprovementsGross
BusinessAcquisitionPreexistingRelationshipGainLossRecognized
CapitalLeaseObligations
CashAndCashEquivalentsAtCarryingValue
CashAndCashEquivalentsPeriodIncreaseDecrease
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect
CashEquivalentsAtCarryingValue
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations
CollateralAlreadyPostedAggregateFairValue
CommercialPaper
CommonStockDividendsPerShareCashPaid
CommonStockDividendsPerShareDeclared
CommonStockParOrStatedValuePerShare
CommonStockSharesAuthorized
CommonStockSharesIssued
CommonStockValue
ComprehensiveIncomeNetOfTax
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest
ConstructionInProgressGross
CostOfGoodsAndServicesSold
