us-gaap tag
AccountsPayable
AccountsPayableCurrent
AccountsReceivableNetCurrent
AccruedAdvertisingCurrent
AccruedBonusesCurrent
AccruedIncomeTaxesCurrent
AccruedIncomeTaxesNoncurrent
AccruedIncomeTaxesPayable
AccruedLiabilities
AccruedLiabilitiesCurrent
AccruedMarketingCostsCurrent
AccruedRentCurrent
AccruedRoyaltiesCurrent
AccumulatedDepreciationDepletionAndAmortizationExpensePropertyPlantAndEquipmentCurrentCharge
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax
AccumulatedOtherComprehensiveIncomeLossNetOfTax
AcquiredFiniteLivedIntangibleAssetAmount
AdditionalPaidInCapital
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation
AdvertisingExpense
AllocatedShareBasedCompensationExpense
AllowanceForDoubtfulAccountsReceivableCurrent
AmortizationOfIntangibleAssets
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount
AociLossCashFlowHedgeCumulativeGainLossAfterTax
AssetImpairmentCharges
Assets
AssetsCurrent
AssetsHeldForSaleAtCarryingValue
AssetsHeldForSaleCurrent
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax
AvailableForSaleDebtSecuritiesAmortizedCostBasis
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax
AvailableForSaleSecuritiesAmortizedCost
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost
AvailableForSaleSecuritiesDebtMaturitiesFairValue
AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDate
AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDateAmortizedCostBasis
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue
AvailableForSaleSecuritiesDebtSecurities
AvailableForSaleSecuritiesFairValueDisclosure
AvailableForSaleSecuritiesGrossRealizedGains
AvailableForSaleSecuritiesGrossRealizedLosses
AvailableForSaleSecuritiesGrossUnrealizedGains
AvailableForSaleSecuritiesGrossUnrealizedLoss
AvailableForSaleSecuritiesGrossUnrealizedLosses1
AvailableForSaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositions
AvailableForSaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositionsLessThanOneYear
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses1
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses1
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2
AvailableforsaleSecuritiesGrossUnrealizedGain
AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositionsGreaterThanOrEqualToOneYear
BuildingsAndImprovementsGross
BusinessAcquisitionCostOfAcquiredEntityCashPaid
BusinessAcquisitionCostOfAcquiredEntityPlannedRestructuringActivities
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts
BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned
BusinessAcquisitionProFormaEarningsPerShareBasic
BusinessAcquisitionProFormaEarningsPerShareDiluted
BusinessAcquisitionProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTaxPerShareBasic
BusinessAcquisitionProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTaxPerShareDiluted
BusinessAcquisitionProFormaNetIncomeLoss
BusinessAcquisitionProFormaRevenue
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount
BusinessExitCosts
CapitalLeaseObligations
CapitalLeaseObligationsCurrent
CapitalLeaseObligationsIncurred
CapitalLeasedAssetsGross
CapitalLeasesFutureMinimumPaymentsDue
CapitalLeasesFutureMinimumPaymentsDueCurrent
CapitalLeasesFutureMinimumPaymentsDueInFiveYears
CapitalLeasesFutureMinimumPaymentsDueInFourYears
CapitalLeasesFutureMinimumPaymentsDueInThreeYears
CapitalLeasesFutureMinimumPaymentsDueInTwoYears
CapitalLeasesFutureMinimumPaymentsDueThereafter
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments
CapitalizedContractCostAmortization
CapitalizedContractCostNet
CapitalizedContractCostNetNoncurrent
Cash
CashAndCashEquivalentsAtCarryingValue
CashAndCashEquivalentsPeriodIncreaseDecrease
CashCashEquivalentsAndShortTermInvestments
