us-gaap tag
CurrentFederalTaxExpenseBenefit
CurrentForeignTaxExpenseBenefit
CurrentIncomeTaxExpenseBenefit
CurrentStateAndLocalTaxExpenseBenefit
DebtCurrent
DebtInstrumentBasisSpreadOnVariableRate
DebtInstrumentCarryingAmount
DebtInstrumentFaceAmount
DebtInstrumentFairValue
DebtInstrumentPrincipalOutstanding
DebtInstrumentUnamortizedDiscount
DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet
DebtLongtermAndShorttermCombinedAmount
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLonger
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss
DebtSecuritiesAvailableForSaleRealizedGainLoss
DeconsolidationGainOrLossAmount
DeferredFederalIncomeTaxExpenseBenefit
DeferredFinanceCostsCurrentNet
DeferredFinanceCostsNet
DeferredFinanceCostsNoncurrentNet
DeferredForeignIncomeTaxExpenseBenefit
DeferredIncomeTaxExpenseBenefit
DeferredIncomeTaxLiabilities
DeferredIncomeTaxLiabilitiesNet
DeferredIncomeTaxesAndTaxCredits
DeferredOtherTaxExpenseBenefit
DeferredRevenue
DeferredStateAndLocalIncomeTaxExpenseBenefit
DeferredTaxAssetsEquityMethodInvestments
DeferredTaxAssetsLiabilitiesNet
DeferredTaxAssetsNet
DeferredTaxAssetsNetCurrent
DeferredTaxAssetsNetNoncurrent
DeferredTaxAssetsOperatingLossCarryforwards
DeferredTaxAssetsOther
DeferredTaxAssetsOtherComprehensiveLoss
DeferredTaxAssetsStateTaxes
DeferredTaxAssetsTaxCreditCarryforwards
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits
DeferredTaxAssetsTaxDeferredExpenseOther
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLegalSettlements
DeferredTaxAssetsValuationAllowance
DeferredTaxLiabilities
DeferredTaxLiabilitiesCurrent
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets
DeferredTaxLiabilitiesGrossNoncurrent
DeferredTaxLiabilitiesNoncurrent
DeferredTaxLiabilitiesOther
DeferredTaxLiabilitiesPropertyPlantAndEquipment
DeferredTaxLiabilitiesUndistributedForeignEarnings
DefinedBenefitPlanAmountsRecognizedInOtherComprehensiveIncomeLossNetGainLossBeforeTax
DefinedBenefitPlanAssetsForPlanBenefitsNoncurrent
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationRateOfCompensationIncrease
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostExpectedLongTermReturnOnAssets
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostRateOfCompensationIncrease
DefinedBenefitPlanDebtSecurities
DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnAccumulatedPostretirementBenefitObligation
DefinedBenefitPlanEffectOfPlanAmendmentOnNetPeriodicBenefitCost
DefinedBenefitPlanEquitySecurities
DefinedBenefitPlanFairValueOfPlanAssets
DefinedBenefitPlanHealthCareCostTrendRateAssumedForNextFiscalYear
DefinedBenefitPlanHealthCareCostTrendRateAssumedNextFiscalYear
DefinedBenefitPlanOtherPlanAssets
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateAccumulatedBenefitObligation
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateFairValueOfPlanAssets
DefinedBenefitPlanPlansWithBenefitObligationsInExcessOfPlanAssetsAggregateBenefitObligation
DefinedBenefitPlanPlansWithBenefitObligationsInExcessOfPlanAssetsAggregateFairValueOfPlanAssets
DefinedBenefitPlanRecognizedNetGainLossDueToCurtailments
DefinedBenefitPlanTargetAllocationPercentageOfAssetsDebtSecuritiesRangeMaximum
DefinedBenefitPlanTargetAllocationPercentageOfAssetsDebtSecuritiesRangeMinimum
DefinedBenefitPlanTargetAllocationPercentageOfAssetsEquitySecuritiesRangeMaximum
DefinedBenefitPlanTargetAllocationPercentageOfAssetsEquitySecuritiesRangeMinimum
DefinedBenefitPlanTargetAllocationPercentageOfAssetsOther
DefinedBenefitPlanTargetPlanAssetAllocations
DefinedBenefitPlanUltimateHealthCareCostTrendRate
DefinedBenefitPlanUltimateHealthCareCostTrendRate1
DefinedContributionPlanCostRecognized
DepreciationAndAmortization
DerivativeInstrumentsAndHedges
DividendsCash
DividendsCommonStock
DividendsCommonStockCash
DividendsPayableAmountPerShare
EffectOfExchangeRateOnCashAndCashEquivalents
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
EffectiveIncomeTaxRateContinuingOperations
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate
EffectiveIncomeTaxRateReconciliationDeductionsOther
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential
EffectiveIncomeTaxRateReconciliationOtherAdjustments
EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes
EffectiveIncomeTaxRateReconciliationTaxContingencies
EffectiveIncomeTaxRateReconciliationTaxSettlements
EmployeeRelatedLiabilities
EmployeeRelatedLiabilitiesCurrent
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedPeriodForRecognition
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions
EmployeeServiceShareBasedCompensationUnrecognizedCompensationCostsOnNonvestedAwards
EntityWideDisclosureOnGeographicAreasLongLivedAssetsInEntitysCountryOfDomicile
EntityWideDisclosureOnGeographicAreasLongLivedAssetsInForeignCountries
EquitySecuritiesFvNi
EquitySecuritiesFvNiCost
EquitySecuritiesFvNiGainLoss
EquitySecuritiesFvNiRealizedGainLoss
EquitySecuritiesFvNiUnrealizedGainLoss
EquitySecuritiesWithoutReadilyDeterminableFairValueAmount
EquitySecuritiesWithoutReadilyDeterminableFairValueDownwardPriceAdjustmentAnnualAmount
EquitySecuritiesWithoutReadilyDeterminableFairValueDownwardPriceAdjustmentCumulativeAmount
EquitySecuritiesWithoutReadilyDeterminableFairValueUpwardPriceAdjustmentAnnualAmount
EquitySecuritiesWithoutReadilyDeterminableFairValueUpwardPriceAdjustmentCumulativeAmount
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities
FairValueAssetsLevel1ToLevel2TransfersAmount
FairValueHedgeAssetsAtFairValue
FairValueHedgeLiabilitiesAtFairValue
FairValueLiabilitiesMeasuredOnRecurringBasisInvestmentContracts
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchasesSalesIssuancesSettlements
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue
FinancialLiabilitiesFairValueDisclosure
FiniteLivedIntangibleAssetsAccumulatedAmortization
FiniteLivedIntangibleAssetsAmortizationExpense
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo
FiniteLivedIntangibleAssetsGross
FiniteLivedIntangibleAssetsNet
FiniteLivedIntangibleAssetsUsefulLifeMaximum
FiniteLivedIntangibleAssetsUsefulLifeMinimum
FinitelivedIntangibleAssetsAcquired1
ForeignCurrencyCashFlowHedgeAssetAtFairValue
ForeignCurrencyCashFlowHedgeLiabilityAtFairValue
ForeignCurrencyTransactionGainBeforeTax
FutureAmortizationExpenseYearFour
FutureAmortizationExpenseYearOne
FutureAmortizationExpenseYearThree
FutureAmortizationExpenseYearTwo
GainLossFromComponentsExcludedFromAssessmentOfCashFlowHedgeEffectivenessNet
GainLossOnCashFlowHedgeIneffectivenessNet
GainLossOnDerivativeInstrumentsNetPretax
GainLossOnForeignCurrencyDerivativesRecordedInEarningsNet
GainLossOnInvestments
GainLossOnSaleOfOtherInvestments
GainLossOnSaleOfPropertyPlantEquipment
GeneralAndAdministrativeExpense
Goodwill
GoodwillAcquiredDuringPeriod
GoodwillAndIntangibleAssetImpairment
GoodwillForeignCurrencyTranslationGainLoss
GoodwillImpairmentLoss
HedgedLiabilityFairValueHedgeCumulativeIncreaseDecrease
ImpairmentOfIntangibleAssetsExcludingGoodwill
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill
ImpairmentOfInvestments
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
IncomeLossFromEquityMethodInvestments
IncomeTaxExaminationInterestAccrued
IncomeTaxExaminationInterestExpense
IncomeTaxExaminationLiabilityRefundAdjustmentFromSettlementWithTaxingAuthority
IncomeTaxExaminationPenaltiesAccrued
IncomeTaxExaminationPenaltiesExpense
IncomeTaxExpenseBenefit
IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability
IncomeTaxReconciliationDeductionsOther
IncomeTaxReconciliationDeductionsQualifiedProductionActivities
IncomeTaxReconciliationForeignIncomeTaxRateDifferential
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate
IncomeTaxReconciliationOtherReconcilingItems
IncomeTaxReconciliationPriorYearIncomeTaxes
IncomeTaxReconciliationStateAndLocalIncomeTaxes
IncomeTaxReconciliationTaxContingencies
IncomeTaxReconciliationTaxSettlements
IncomeTaxesPaidNet
IncomeTaxesReceivable
IncomeTaxesReceivableNoncurrent
IncreaseDecreaseInAccountsPayable
IncreaseDecreaseInAccountsReceivable
IncreaseDecreaseInAccruedLiabilities
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities
IncreaseDecreaseInCustomerDeposits
IncreaseDecreaseInEmployeeRelatedLiabilities
IncreaseDecreaseInIncomeTaxesReceivable
IncreaseDecreaseInOtherOperatingAssets
IncreaseDecreaseInTradingSecurities
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements
IndefiniteLivedFranchiseRights
IndefiniteLivedIntangibleAssetsExcludingGoodwill
IndefiniteLivedTradeNames
IndefinitelivedIntangibleAssetsAcquired
IntangibleAssetsGrossExcludingGoodwill
IntangibleAssetsNetExcludingGoodwill
InterestAndDividendIncomeSecurities
InterestExpense
InterestExpenseNonoperating
InterestIncomeExpenseNet
InterestPaid
InterestPaidNet
InterestPayableCurrent
InterestPayableCurrentAndNoncurrent
InvestmentIncomeInterestAndDividend
InvestmentIncomeNet
Investments
LaborAndRelatedExpense
Land
LeaseAndRentalExpense
LesseeOperatingLeaseLiabilityPaymentsDue
LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive
LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths
LesseeOperatingLeaseLiabilityPaymentsDueYearFive
LesseeOperatingLeaseLiabilityPaymentsDueYearFour
LesseeOperatingLeaseLiabilityPaymentsDueYearThree
LesseeOperatingLeaseLiabilityPaymentsDueYearTwo
LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear
LesseeOperatingLeaseLiabilityUndiscountedExcessAmount
Liabilities
LiabilitiesAndStockholdersEquity
LiabilitiesCurrent
LiabilitiesRelatedToInvestmentContractsFairValueDisclosure
LineOfCreditFacilityCommitmentFeePercentage
LineOfCreditFacilityInterestRateAtPeriodEnd
LineOfCreditFacilityUnusedCapacityCommitmentFeePercentage
LitigationReserveCurrent
LitigationSettlementExpense
LitigationSettlementInterest
LongTermDebt
LongTermDebtCurrent
LongTermDebtFairValue
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear
LongTermDebtNoncurrent
LongTermInvestments
LossContingencyAccrualAtCarryingValue
LossContingencyAccrualCarryingValuePayments
LossContingencyAccrualCarryingValueProvision
LossContingencyAccrualProvision
LossContingencyLossInPeriod
LossContingencyNewClaimsFiledNumber
LossOnContractTermination
MarketableSecuritiesRealizedGainLossOtherThanTemporaryImpairmentsAmount
MarketingAndAdvertisingExpense
MinorityInterest
MinorityInterestDecreaseFromRedemptions
MinorityInterestInNetIncomeLossOfConsolidatedEntities
MinorityInterestIncreaseFromStockIssuance
MinorityInterestOwnershipPercentageByNoncontrollingOwners
MinorityInterestPeriodIncreaseDecrease
MoneyMarketFundsAtCarryingValue
NetCashProvidedByUsedInFinancingActivities
NetCashProvidedByUsedInInvestingActivities
NetCashProvidedByUsedInOperatingActivities
NetIncomeLoss
NetIncomeLossAttributableToNoncontrollingInterest
NetIncomeLossAvailableToCommonStockholdersBasic
NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfAdoptionQuantification
NoncashContributionExpense
NoncashOrPartNoncashAcquisitionDebtAssumed1
NonoperatingIncomeExpense
NotionalAmountOfForeignCurrencyDerivatives
NumberOfCountriesInWhichEntityOperates
NumberOfReportableSegments
OperatingIncomeLoss
OperatingLeaseCost
OperatingLeaseLiability
OperatingLeaseLiabilityCurrent
OperatingLeaseLiabilityNoncurrent
OperatingLeaseRightOfUseAsset
OperatingLeaseWeightedAverageDiscountRatePercent
OperatingLeasesFutureMinimumPaymentsDue
OperatingLeasesFutureMinimumPaymentsDueCurrent
OperatingLeasesFutureMinimumPaymentsDueInFiveYears
OperatingLeasesFutureMinimumPaymentsDueInFourYears
OperatingLeasesFutureMinimumPaymentsDueInThreeYears
OperatingLeasesFutureMinimumPaymentsDueInTwoYears
OperatingLeasesFutureMinimumPaymentsDueThereafter
OtherAccruedLiabilitiesCurrent
OtherAccruedLiabilitiesNoncurrent
OtherAssetsCurrent
OtherAssetsNoncurrent
OtherCommitment
OtherCommitmentDueAfterFifthYear
OtherCommitmentDueInFifthYear
OtherCommitmentDueInFourthYear
OtherCommitmentDueInNextTwelveMonths
OtherCommitmentDueInSecondYear
OtherCommitmentDueInThirdYear
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentBeforeTaxPeriodIncreaseDecrease
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodTax
OtherComprehensiveIncomeDefinedBenefitPlansTax
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditTax
OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationAndTax
OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationTax
OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationBeforeTax
OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationTax
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax
OtherComprehensiveIncomeLossNetInvestmentHedgeGainLossBeforeReclassificationAndTax
OtherComprehensiveIncomeLossNetOfTax
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeReclassificationAdjustmentsAndTax
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeTax
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansBeforeReclassificationAdjustmentsTax
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansNetUnamortizedGainLossArisingDuringPeriodBeforeTax
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeBeforeTax
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesBeforeTax
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesTax
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesBeforeTax
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossBeforeTax
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansTax
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeBeforeTax
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeTax
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeBeforeTax
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeBeforeTax
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeTax
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodBeforeTax
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax
OtherInvestmentNotReadilyMarketableFairValue
OtherLiabilitiesNoncurrent
OtherLongTermInvestments
OtherNoncashIncomeExpense
OtherNonoperatingIncomeExpense
OtherPrepaidExpenseCurrent
OtherSalesRevenueNet
OtherTaxExpenseBenefit
PaymentForContingentConsiderationLiabilityFinancingActivities
PaymentsForDerivativeInstrumentFinancingActivities
PaymentsForLegalSettlements
PaymentsForPreviousAcquisition
PaymentsForProceedsFromDerivativeInstrumentInvestingActivities
PaymentsForProceedsFromOtherInvestingActivities
PaymentsForRepurchaseOfCommonStock
PaymentsOfDebtIssuanceCosts
PaymentsOfDividends
PaymentsOfStockIssuanceCosts
PaymentsRelatedToTaxWithholdingForShareBasedCompensation
PaymentsToAcquireAdditionalInterestInSubsidiaries
PaymentsToAcquireAvailableForSaleSecurities
PaymentsToAcquireAvailableForSaleSecuritiesDebt
PaymentsToAcquireBusinessesGross
PaymentsToAcquireBusinessesNetOfCashAcquired
PaymentsToAcquireIntangibleAssets
PaymentsToAcquireInvestments
PaymentsToAcquireOtherInvestments
PaymentsToAcquireProductiveAssets
PreferredStockConvertibleConversionRatio
PreferredStockParOrStatedValuePerShare
PreferredStockSharesIssued
PreferredStockSharesOutstanding
PreferredStockValue
PreferredStockValueOutstanding
PrepaidExpenseAndOtherAssetsCurrent
PrepaidExpenseCurrent
PrepaidExpenseOtherNoncurrent
ProceedsFromIssuanceOfCommercialPaper
ProceedsFromIssuanceOfCommonStock
ProceedsFromIssuanceOfDebt
ProceedsFromIssuanceOfSeniorLongTermDebt
ProceedsFromPaymentsForOtherFinancingActivities
ProceedsFromRepaymentsOfDebt
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities
ProceedsFromSaleAndMaturityOfOtherInvestments
ProceedsFromSaleOfOtherInvestments
ProceedsFromSaleOfProductiveAssets
ProceedsFromSaleOfPropertyPlantAndEquipment
ProceedsFromShortTermDebt
ProceedsFromStockOptionsExercised
ProceedsFromStockPlans
ProfessionalFees
ProfitLoss
PropertyPlantAndEquipmentGross
PropertyPlantAndEquipmentNet
PropertyPlantAndEquipmentOther
RealizedGainLossOnMarketableSecuritiesCostMethodInvestmentsAndOtherInvestments
RealizedInvestmentGainsLosses
RelatedPartyTransactionAmountsOfTransaction
RepaymentsOfCommercialPaper
RepaymentsOfLongTermCapitalLeaseObligations
RepaymentsOfLongTermDebt
RepaymentsOfShortTermDebt
RestrictedCashAndCashEquivalents
RestrictedCashAndCashEquivalentsAtCarryingValue
RestrictedCashAndCashEquivalentsNoncurrent
RetainedEarningsAccumulatedDeficit
