us-gaap tag
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare
DiscontinuedOperationTaxEffectOfDiscontinuedOperation
DisposalGroupIncludingDiscontinuedOperationAccountsPayableAndAccruedLiabilities
DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent
DisposalGroupIncludingDiscontinuedOperationCash
DisposalGroupIncludingDiscontinuedOperationDeferredRevenue
DisposalGroupIncludingDiscontinuedOperationGoodwill1
DisposalGroupIncludingDiscontinuedOperationIntangibleAssets
DisposalGroupIncludingDiscontinuedOperationOtherAssets
DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentLiabilities
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipment
DividendsCommonStockCash
DueFromRelatedPartiesNoncurrent
EarningsPerShareBasic
EarningsPerShareDiluted
EffectOfExchangeRateOnCashAndCashEquivalents
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations
EffectiveIncomeTaxRateContinuingOperations
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance
EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities
EffectiveIncomeTaxRateReconciliationFdiiPercent
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseImpairmentLosses
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseResearchAndDevelopment
EffectiveIncomeTaxRateReconciliationOtherAdjustments
EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent
EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitPercent
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes
EmployeeRelatedLiabilitiesCurrent
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense
EquityMethodInvestmentDifferenceBetweenCarryingAmountAndUnderlyingEquity
EquityMethodInvestmentDividendsOrDistributions
EquityMethodInvestmentOtherThanTemporaryImpairment
EquityMethodInvestmentRealizedGainLossOnDisposal
EquityMethodInvestmentSummarizedFinancialInformationAssets
EquityMethodInvestmentSummarizedFinancialInformationCurrentAssets
EquityMethodInvestmentSummarizedFinancialInformationCurrentLiabilities
EquityMethodInvestmentSummarizedFinancialInformationEquityOrCapital
EquityMethodInvestmentSummarizedFinancialInformationLiabilitiesAndEquity
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss
EquityMethodInvestmentSummarizedFinancialInformationNoncurrentAssets
EquityMethodInvestmentSummarizedFinancialInformationNoncurrentLiabilities
EquityMethodInvestmentSummarizedFinancialInformationRedeemablePreferredStock
EquityMethodInvestmentSummarizedFinancialInformationRevenue
EquityMethodInvestments
EquitySecuritiesFvNiCurrentAndNoncurrent
EquitySecuritiesWithoutReadilyDeterminableFairValueAmount
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities
FilmCosts
FilmCostsAmortizedInNextOperatingCycle
FilmMonetizedInFilmGroupCapitalizedCost
FilmMonetizedInFilmGroupCapitalizedCostCompletedAndNotReleased
FilmMonetizedInFilmGroupCapitalizedCostDevelopmentAndPreproduction
FilmMonetizedInFilmGroupCapitalizedCostProduction
FilmMonetizedInFilmGroupCapitalizedCostReleased
FilmMonetizedOnItsOwnCapitalizedCost
FilmMonetizedOnItsOwnCapitalizedCostCompletedAndNotReleased
FilmMonetizedOnItsOwnCapitalizedCostDevelopmentAndPreproduction
FilmMonetizedOnItsOwnCapitalizedCostProduction
FilmMonetizedOnItsOwnCapitalizedCostReleased
FinanceLeaseInterestExpense
FinanceLeaseInterestPaymentOnLiability
FinanceLeaseLiability
FinanceLeaseLiabilityCurrent
FinanceLeaseLiabilityNoncurrent
FinanceLeaseLiabilityPaymentsDue
FinanceLeaseLiabilityPaymentsDueAfterYearFive
FinanceLeaseLiabilityPaymentsDueNextTwelveMonths
FinanceLeaseLiabilityPaymentsDueYearFive
FinanceLeaseLiabilityPaymentsDueYearFour
FinanceLeaseLiabilityPaymentsDueYearThree
FinanceLeaseLiabilityPaymentsDueYearTwo
FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear
FinanceLeaseLiabilityUndiscountedExcessAmount
FinanceLeasePrincipalPayments
FinanceLeaseRightOfUseAsset
FinanceLeaseRightOfUseAssetAmortization
FinanceLeaseRightOfUseAssetBeforeAccumulatedAmortization
FinanceLeaseWeightedAverageDiscountRatePercent
FiniteLivedContractualRightsGross
FiniteLivedIntangibleAssetsAccumulatedAmortization
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo
FiniteLivedIntangibleAssetsGross
FiniteLivedIntangibleAssetsNet
FiniteLivedLicenseAgreementsGross
FiniteLivedTrademarksGross
ForeignCurrencyCashFlowHedgeGainLossReclassifiedToEarningsNet
GainLossOnInvestments
GainLossOnSaleOfInvestments
GainLossOnSaleOfProperties
GainLossRelatedToLitigationSettlement
GainsLossesOnExtinguishmentOfDebt
Goodwill
GoodwillAcquiredDuringPeriod
GoodwillAndIntangibleAssetImpairment
GoodwillImpairmentLoss
GoodwillNotAllocatedAmount
GoodwillOtherIncreaseDecrease
GoodwillWrittenOffRelatedToSaleOfBusinessUnit
HedgedLiabilityFairValueHedge
HedgedLiabilityFairValueHedgeCumulativeIncreaseDecrease
ImpairmentOfIntangibleAssetsExcludingGoodwill
IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest
IncomeLossFromContinuingOperationsPerBasicShare
IncomeLossFromContinuingOperationsPerDilutedShare
IncomeLossFromDiscontinuedOperationsNetOfTax
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest
IncomeLossFromEquityMethodInvestments
IncomeTaxExpenseBenefit
IncomeTaxExpenseBenefitContinuingOperationsDiscontinuedOperationsExtraordinaryItems
IncomeTaxReconciliationChangeInEnactedTaxRate
IncomeTaxReconciliationRepatriationOfForeignEarnings
IncomeTaxesPaid
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities
IncreaseDecreaseInAccruedIncomeTaxesPayable
IncreaseDecreaseInFilmCosts1
IncreaseDecreaseInInventories
IncreaseDecreaseInOtherOperatingAssets
IncreaseDecreaseInReceivables
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements
IndefiniteLivedLicenseAgreements
IndefiniteLivedTrademarks
IntangibleAssetsGrossExcludingGoodwill
IntangibleAssetsNetExcludingGoodwill
IntangibleAssetsNetIncludingGoodwill
InterestCostsCapitalized
InterestExpense
InterestIncomeExpenseNet
InterestIncomeExpenseNonoperatingNet
InterestPaid
InterestPaidNet
InventoryNet
InvestmentIncomeNet
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures
Land
LandImprovements
LeaseAndRentalExpense
LeaseCost
LeaseholdImprovementsGross
LesseeOperatingLeaseLiabilityPaymentsDue
LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive
LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths
LesseeOperatingLeaseLiabilityPaymentsDueYearFive
LesseeOperatingLeaseLiabilityPaymentsDueYearFour
LesseeOperatingLeaseLiabilityPaymentsDueYearThree
LesseeOperatingLeaseLiabilityPaymentsDueYearTwo
LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear
LesseeOperatingLeaseLiabilityUndiscountedExcessAmount
LettersOfCreditOutstandingAmount
LiabilitiesAndStockholdersEquity
LiabilitiesCurrent
LiabilitiesNoncurrent
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent
LineOfCredit
LineOfCreditFacilityMaximumBorrowingCapacity
LineOfCreditFacilityRemainingBorrowingCapacity
LongTermDebt
LongTermDebtCurrent
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo
LongTermDebtNoncurrent
LongTermInvestments
LongtermCommercialPaperCurrentAndNoncurrent
MinorityInterest
MultiemployerPlanContributionsByEmployer
MultiemployerPlanEmployerContributionCost
NetCashProvidedByUsedInDiscontinuedOperations
NetCashProvidedByUsedInFinancingActivities
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations
NetCashProvidedByUsedInInvestingActivities
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations
NetCashProvidedByUsedInOperatingActivities
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations
NetIncomeLoss
NetIncomeLossAttributableToNoncontrollingInterest
NetPeriodicDefinedBenefitsExpenseReversalOfExpenseExcludingServiceCostComponent
NonoperatingIncomeExpense
NumberOfOperatingSegments
OperatingCostsAndExpenses
OperatingIncomeLoss
OperatingLeaseCost
OperatingLeaseExpense
OperatingLeaseLeaseIncome
OperatingLeaseLiability
OperatingLeaseLiabilityCurrent
OperatingLeaseLiabilityNoncurrent
OperatingLeasePayments
OperatingLeaseRightOfUseAsset
OperatingLeaseWeightedAverageDiscountRatePercent
OperatingLeasesFutureMinimumPaymentsDue
OperatingLeasesFutureMinimumPaymentsDueCurrent
OperatingLeasesFutureMinimumPaymentsDueInFiveYears
OperatingLeasesFutureMinimumPaymentsDueInFourYears
OperatingLeasesFutureMinimumPaymentsDueInThreeYears
OperatingLeasesFutureMinimumPaymentsDueInTwoYears
OperatingLeasesFutureMinimumPaymentsDueThereafter
OtherAssetsCurrent
OtherAssetsMiscellaneousCurrent
OtherAssetsMiscellaneousNoncurrent
OtherAssetsNoncurrent
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax
OtherComprehensiveIncomeLossBeforeReclassificationsBeforeTax
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax
OtherComprehensiveIncomeLossBeforeReclassificationsTax
OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTax
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax
OtherComprehensiveIncomeLossNetOfTax
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax
OtherFiniteLivedIntangibleAssetsGross
OtherGeneralExpense
OtherIncome
OtherIndefiniteLivedIntangibleAssets
OtherInvestments
OtherLiabilitiesCurrent
OtherLiabilitiesNoncurrent
OtherLongTermInvestments
OtherNoncashIncome
OtherNonoperatingIncome
OtherNonoperatingIncomeExpense
OtherOperatingActivitiesCashFlowStatement
OtherReceivables
OtherReceivablesGrossCurrent
OtherRestructuringCosts
PaymentsForProceedsFromInvestments
PaymentsForProceedsFromOtherInvestingActivities
PaymentsForRepurchaseOfCommonStock
PaymentsForRepurchaseOfRedeemableNoncontrollingInterest
PaymentsForRestructuring
PaymentsOfDividendsCommonStock
PaymentsToAcquireBusinessesAndInterestInAffiliates
PaymentsToAcquireEquityMethodInvestments
PaymentsToAcquirePropertyPlantAndEquipment
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent
PercentageOfUnamortizedFilmCosts
PreferredStockValue
PrepaidExpenseCurrent
PrepaidExpenseNoncurrent
ProceedsFromIssuanceOfCommercialPaper
ProceedsFromIssuanceOfDebt
ProceedsFromIssuanceOfLongTermDebt
ProceedsFromMinorityShareholders
ProceedsFromPaymentsForOtherFinancingActivities
ProceedsFromRepaymentsOfCommercialPaper
ProceedsFromRepaymentsOfOtherDebt
ProceedsFromStockOptionsExercised
ProfitLoss
PropertyPlantAndEquipmentGross
PropertyPlantAndEquipmentNet
ReceivablesNetCurrent
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodBeforeTax
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax
ReclassificationFromAociCurrentPeriodTax
RedeemableNoncontrollingInterestEquityCarryingAmount
RepaymentsOfCommercialPaper
RepaymentsOfDebt
RepaymentsOfLongTermDebt
RestrictedCashAndInvestmentsCurrent
RestrictedCashAndInvestmentsNoncurrent
RestrictedStockExpense
RestructuringCharges
RestructuringCostsAndAssetImpairmentCharges
RestructuringReserve
RestructuringSettlementAndImpairmentProvisions
RetainedEarningsAccumulatedDeficit
RevenueFromRelatedParties
RevenueRemainingPerformanceObligation
Revenues
SellingGeneralAndAdministrativeExpense
ShareBasedCompensation
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleAmountOfUnrecordedBenefit
StockIssuedDuringPeriodSharesStockOptionsExercised
StockOptionPlanExpense
StockRepurchaseProgramNumberOfSharesAuthorizedToBeRepurchased
StockRepurchaseProgramRemainingNumberOfSharesAuthorizedToBeRepurchased
StockholdersEquity
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
TaxCutsAndJobsActOf2017ChangeInTaxRateIncomeTaxExpenseBenefit
TaxesPayableCurrentAndNoncurrent
TheatricalFilmCosts
TheatricalFilmCostsCompletedAndNotReleased
TheatricalFilmCostsDevelopment
TheatricalFilmCostsProduction
TheatricalFilmCostsReleased
TreasuryStockCommonShares
TreasuryStockShares
TreasuryStockSharesAcquired
TreasuryStockValue
TreasuryStockValueAcquiredCostMethod
UnamortizedLoanCommitmentAndOriginationFeesAndUnamortizedDiscountsOrPremiums
UnrealizedGainLossOnForeignCurrencyDerivativesNetBeforeTax
UnrealizedGainOnSecurities
UnrecognizedTaxBenefits
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued
UnrecognizedTaxBenefitsIncreasesResultingFromAcquisition
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions
UnrecognizedTaxBenefitsInterestOnIncomeTaxesExpense
UnrecognizedTaxBenefitsPeriodIncreaseDecrease
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate
ValuationAllowanceDeferredTaxAssetChangeInAmount
VariableLeaseCost
WarrantsAndRightsOutstanding
WeightedAverageNumberOfDilutedSharesOutstanding
WeightedAverageNumberOfSharesOutstandingBasic
