us-gaap tag
HeldToMaturitySecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue
HeldToMaturitySecuritiesDebtMaturitiesAfterOneThroughFiveYearsNetCarryingAmount
HeldToMaturitySecuritiesDebtMaturitiesAfterTenYearsFairValue
HeldToMaturitySecuritiesDebtMaturitiesAfterTenYearsNetCarryingAmount
HeldToMaturitySecuritiesDebtMaturitiesFairValue
HeldToMaturitySecuritiesDebtMaturitiesNetCarryingAmount
HeldToMaturitySecuritiesDebtMaturitiesWithinOneYearFairValue
HeldToMaturitySecuritiesDebtMaturitiesWithinOneYearNetCarryingAmount
HeldToMaturitySecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue
HeldToMaturitySecuritiesDebtMaturitiesWithoutSingleMaturityDateNetCarryingAmount
HeldToMaturitySecuritiesFairValue
HeldToMaturitySecuritiesNoncurrent
ImpairmentOfIntangibleAssetsExcludingGoodwill
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
IncomeLossFromEquityMethodInvestments
IncomeTaxExpenseBenefit
IncomeTaxExpenseBenefitContinuingOperations
IncomeTaxReceivable
IncomeTaxReconciliationChangeInEnactedTaxRate
IncomeTaxReconciliationDeductionsOther
IncomeTaxReconciliationForeignIncomeTaxRateDifferential
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate
IncomeTaxReconciliationNondeductibleExpense
IncomeTaxReconciliationNondeductibleExpenseOther
IncomeTaxReconciliationOtherAdjustments
IncomeTaxReconciliationRepatriationOfForeignEarnings
IncomeTaxReconciliationStateAndLocalIncomeTaxes
IncomeTaxReconciliationTaxCreditsForeign
IncomeTaxReconciliationTaxCreditsOther
IncomeTaxReconciliationTaxExemptIncome
IncomeTaxReconciliationTaxSettlements
IncomeTaxesPaid
IncomeTaxesReceivable
IncreaseDecreaseInAccountsPayable
IncreaseDecreaseInAccountsReceivable
IncreaseDecreaseInAccruedLiabilities
IncreaseDecreaseInAccruedTaxesPayable
IncreaseDecreaseInContractWithCustomerLiability
IncreaseDecreaseInCustomerDeposits
IncreaseDecreaseInIncomeTaxesReceivable
IncreaseDecreaseInOtherOperatingAssets
IncreaseDecreaseInOtherOperatingCapitalNet
IncreaseDecreaseInPensionPlanObligations
IncreaseDecreaseInPrepaidExpense
IncreaseDecreaseInRestrictedCash
IncreaseDecreaseInTradingSecurities
IncreaseInRestrictedCash
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements
IntangibleAssetsGrossExcludingGoodwill
IntangibleAssetsNetExcludingGoodwill
InterestExpense
InterestExpenseNonoperating
InterestIncomeExpenseNonoperatingNet
InterestPaid
InterestPaidNet
InvestmentIncomeDividend
InvestmentIncomeInterest
InvestmentIncomeNet
InvestmentIncomeNonoperating
Investments
InvestmentsFairValueDisclosure
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures
LeaseAndRentalExpense
LeaseholdImprovementsGross
LesseeOperatingLeaseLiabilityPaymentsDue
LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive
LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths
LesseeOperatingLeaseLiabilityPaymentsDueYearFive
LesseeOperatingLeaseLiabilityPaymentsDueYearFour
LesseeOperatingLeaseLiabilityPaymentsDueYearThree
LesseeOperatingLeaseLiabilityPaymentsDueYearTwo
LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear
LesseeOperatingLeaseLiabilityUndiscountedExcessAmount
Liabilities
LiabilitiesAndStockholdersEquity
LiabilitiesAssumed
LiabilitiesAssumed1
LiabilitiesCurrent
LiabilityForFuturePolicyBenefitsLiabilitiesAssumed
LitigationReserve
LitigationReserveCurrent
LitigationReserveNoncurrent
LitigationSettlementExpense
LongTermDebt
LongTermDebtCurrent
LongTermDebtFairValue
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo
LongTermDebtNoncurrent
LossContingencyAccrualAtCarryingValue
LossContingencyAccrualCarryingValuePeriodIncreaseDecrease
MachineryAndEquipmentGross
MarketableSecurities
MarketableSecuritiesGainLoss
MarketableSecuritiesRealizedGainLossOtherThanTemporaryImpairmentsAmount
MarketableSecuritiesUnrealizedGainLoss
MarketingAndAdvertisingExpense
MinimumLeasePaymentsSaleLeasebackTransactions
MinorityInterest
MinorityInterestDecreaseFromRedemptions
MinorityInterestPeriodIncreaseDecrease
NetCashProvidedByUsedInFinancingActivities
NetCashProvidedByUsedInInvestingActivities
NetCashProvidedByUsedInOperatingActivities
NetIncomeLoss
NetIncomeLossAttributableToNoncontrollingInterest
NetIncomeLossAttributableToRedeemableNoncontrollingInterest
NetIncomeLossAvailableToCommonStockholdersBasic
NonoperatingIncomeExpense
NumberOfBusinessesAcquired
NumberOfOperatingSegments
NumberOfReportableSegments
OperatingExpenses
OperatingIncomeLoss
OperatingLeaseCost
OperatingLeaseLiability
OperatingLeaseLiabilityCurrent
OperatingLeaseLiabilityNoncurrent
OperatingLeaseRightOfUseAsset
OperatingLeaseRightOfUseAssetAmortizationExpense
OperatingLeaseWeightedAverageDiscountRatePercent
OperatingLeasesFutureMinimumPaymentsDue
OperatingLeasesFutureMinimumPaymentsDueCurrent
OperatingLeasesFutureMinimumPaymentsDueInFiveYears
OperatingLeasesFutureMinimumPaymentsDueInFourYears
OperatingLeasesFutureMinimumPaymentsDueInThreeYears
OperatingLeasesFutureMinimumPaymentsDueInTwoYears
OperatingLeasesFutureMinimumPaymentsDueThereafter
OperatingLeasesRentExpenseMinimumRentals
OtherAccruedLiabilitiesCurrent
OtherAdditionalCapital
OtherAdjustmentsForNoncashItemsIncludedInIncomeLossFromContinuingOperations
OtherAssets
OtherAssetsCurrent
OtherAssetsMiscellaneous
OtherAssetsNoncurrent
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentBeforeTaxPeriodIncreaseDecrease
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease
OtherComprehensiveIncomeAvailableForSaleSecuritiesTax
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentBeforeTaxPeriodIncreaseDecrease
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease
OtherComprehensiveIncomeDefinedBenefitPlansTax
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesBeforeTaxPeriodIncreaseDecrease
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxEffectPeriodIncreaseDecrease
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditNetOfTax
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeTax
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax
OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTax
OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationTax
OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationAndTax
OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationTax
OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationBeforeTax
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax
OtherComprehensiveIncomeLossNetInvestmentHedgeGainLossBeforeReclassificationAndTax
OtherComprehensiveIncomeLossNetOfTax
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeReclassificationAdjustmentsAndTax
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeReclassificationAdjustmentsNetOfTax
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeTax
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansBeforeReclassificationAdjustmentsTax
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeBeforeTax
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesBeforeTax
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesTax
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansBeforeTax
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossNetOfTax
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansNetOfTax
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansTax
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeBeforeTax
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeBeforeTax
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeTax
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax
OtherLiabilitiesCurrent
OtherLiabilitiesNoncurrent
OtherNoncashIncomeExpense
OtherNonoperatingIncomeExpense
PaymentForContingentConsiderationLiabilityFinancingActivities
PaymentsForHedgeInvestingActivities
PaymentsForLegalSettlements
PaymentsForProceedsFromHeldtomaturitySecuritiesShortterm
PaymentsForProceedsFromOtherInvestingActivities
PaymentsForRepurchaseOfCommonStock
PaymentsForRepurchaseOfRedeemableNoncontrollingInterest
PaymentsOfDividends
PaymentsRelatedToTaxWithholdingForShareBasedCompensation
PaymentsToAcquireAvailableForSaleSecurities
PaymentsToAcquireAvailableForSaleSecuritiesDebt
PaymentsToAcquireBuildings
PaymentsToAcquireBusinessesGross
PaymentsToAcquireBusinessesNetOfCashAcquired
PaymentsToAcquireEquityMethodInvestments
PaymentsToAcquireHeldToMaturitySecurities
PaymentsToAcquireInterestInSubsidiariesAndAffiliates
PaymentsToAcquireMarketableSecurities
PaymentsToAcquirePropertyPlantAndEquipment
PaymentsToAcquireSoftware
PaymentsToMinorityShareholders
PreferredStockSharesIssued
PreferredStockSharesOutstanding
PrepaidAdvertising
PrepaidExpenseAndOtherAssetsCurrent
PrepaidExpenseCurrent
PrepaidExpenseCurrentAndNoncurrent
PrepaidExpenseNoncurrent
PrepaidTaxes
PriorPeriodReclassificationAdjustment
ProceedsFromDebtNetOfIssuanceCosts
ProceedsFromIncomeTaxRefunds
ProceedsFromIssuanceOfCommonStock
ProceedsFromIssuanceOfDebt
ProceedsFromIssuanceOfLongTermDebt
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities
ProceedsFromMaturitiesPrepaymentsAndCallsOfHeldToMaturitySecurities
ProceedsFromPaymentsForOtherFinancingActivities
ProceedsFromRepaymentsOfDebt
ProceedsFromRepaymentsOfLongTermDebtAndCapitalSecurities
ProceedsFromRepaymentsOfNotesPayable
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities
ProceedsFromSaleAndMaturityOfMarketableSecurities
ProceedsFromSaleOfAvailableForSaleSecurities
